atype_multi+head+dot_dtype_gru_elayers_1_etype_vggbgrup_,23.3
atype_multi+head+add_dtype_lstm_elayers_1_etype_vggbgrup_,23.1
atype_multi+head+add_dtype_gru_elayers_1_etype_vggbgrup_,35.6
atype_multi+head+loc_dtype_lstm_elayers_1_etype_vggbgrup_,29.8
atype_multi+head+loc_dtype_gru_elayers_1_etype_vggbgrup_,21.9
atype_multi+head+multi+res+loc_dtype_lstm_elayers_1_etype_vggbgrup_,21.8
atype_multi+head+multi+res+loc_dtype_gru_elayers_1_etype_vggbgrup_,29.3
atype_dot_dtype_lstm_elayers_3_etype_vggbgrup_,35.7
atype_dot_dtype_gru_elayers_3_etype_vggbgrup_,21.2
atype_add_dtype_lstm_elayers_3_etype_vggbgrup_,28.3
atype_add_dtype_gru_elayers_3_etype_vggbgrup_,21.5
atype_location_dtype_lstm_elayers_3_etype_vggbgrup_,27.6
atype_location_dtype_gru_elayers_3_etype_vggbgrup_,20.7
atype_coverage_dtype_lstm_elayers_3_etype_vggbgrup_,20.9
atype_coverage_dtype_gru_elayers_3_etype_vggbgrup_,21.1
atype_coverage+location_dtype_lstm_elayers_3_etype_vggbgrup_,20.8
atype_coverage+location_dtype_gru_elayers_3_etype_vggbgrup_,20.3
atype_location2d_dtype_lstm_elayers_3_etype_vggbgrup_,21
atype_location2d_dtype_gru_elayers_3_etype_vggbgrup_,20.9
atype_location+recurrent_dtype_lstm_elayers_3_etype_vggbgrup_,20.2
atype_location+recurrent_dtype_gru_elayers_3_etype_vggbgrup_,21.7
atype_multi+head+dot_dtype_lstm_elayers_3_etype_vggbgrup_,21.2
atype_multi+head+dot_dtype_gru_elayers_3_etype_vggbgrup_,21.4
atype_multi+head+add_dtype_lstm_elayers_3_etype_vggbgrup_,21.6
atype_multi+head+add_dtype_gru_elayers_3_etype_vggbgrup_,32
atype_multi+head+loc_dtype_lstm_elayers_3_etype_vggbgrup_,31.8
atype_multi+head+loc_dtype_gru_elayers_3_etype_vggbgrup_,21.1
atype_multi+head+multi+res+loc_dtype_lstm_elayers_3_etype_vggbgrup_,20.6
atype_multi+head+multi+res+loc_dtype_gru_elayers_3_etype_vggbgrup_,30.3
atype_dot_dtype_lstm_elayers_5_etype_vggbgrup_,30.8
atype_dot_dtype_gru_elayers_5_etype_vggbgrup_,22.7
atype_add_dtype_lstm_elayers_5_etype_vggbgrup_,30.4
atype_add_dtype_gru_elayers_5_etype_vggbgrup_,25.7
atype_location_dtype_lstm_elayers_5_etype_vggbgrup_,40.9
atype_location_dtype_gru_elayers_5_etype_vggbgrup_,21.2
